"diagYm";"sidoName";"usedMedicineQty";"population"
"201111";"양산시";37777.0;246583.0
"201111";"양주시";690.0;180668.0
"201111";"여수시";13771.0;265010.0
"201111";"영주시";1276.0;106837.0
"201111";"영천시";4960.0;92739.0
"201111";"오산시";4394.0;179281.0
"201111";"용인시";13467.0;839237.0
"201111";"울산광역시";76727.0;1055783.0
"201111";"원주시";43453.0;305068.0
"201111";"의왕시";90.0;141614.0
"201111";"의정부시";31976.0;409974.0
"201111";"이천시";3233.0;190167.0
"201111";"익산시";26217.0;290208.0
"201111";"인천광역시";201590.0;2595806.0
"201111";"전주시";99480.0;637613.0
"201111";"정읍시";6164.0;108003.0
"201111";"제주시";42646.0;393694.0
"201111";"제천시";3099.0;131977.0
"201111";"진주시";52584.0;330411.0
"201111";"창원시";111175.0;1028138.0
"201111";"천안시";58074.0;559514.0
"201111";"청주시";58879.0;787105.0
"201111";"춘천시";30240.0;270354.0
"201111";"충주시";9068.0;198332.0
"201111";"태백시";1245.0;50807.0
"201111";"통영시";6597.0;126382.0
"201111";"파주시";4830.0;319439.0
"201111";"평택시";11783.0;375434.0
"201111";"포천시";5468.0;133349.0
"201111";"포항시";51427.0;499943.0
"201111";"하남시";889.0;135833.0
"201111";"화성시";4517.0;470027.0
"201112";"강릉시";12693.0;214003.0
"201112";"거제시";2732.0;222600.0
"201112";"경산시";2007.0;257604.0
"201112";"경주시";5191.0;249401.0
"201112";"고양시";27318.0;885158.0
"201112";"공주시";1105.0;113865.0
"201112";"광명시";1221.0;322775.0
"201112";"광양시";828.0;135324.0
"201112";"광주광역시";54129.0;1447291.0
"201112";"광주시";503.0;221569.0
"201112";"구리시";5157.0;182075.0
"201112";"구미시";8269.0;393430.0
"201112";"군산시";3878.0;255605.0
"201112";"군포시";3122.0;270830.0
"201112";"김제시";1836.0;81735.0
"201112";"김천시";551.0;125191.0
"201112";"김포시";2815.0;214050.0
"201112";"김해시";3951.0;478109.0
"201112";"나주시";2209.0;76966.0
"201112";"남양주시";3037.0;520270.0
"201112";"남원시";2300.0;77436.0
"201112";"논산시";2487.0;115614.0
"201112";"당진시";687.0;133686.0
"201112";"대구광역시";95900.0;2395518.0
"201112";"대전광역시";34056.0;1469599.0
"201112";"동두천시";366.0;89226.0
"201112";"동해시";1064.0;88006.0
"201112";"목포시";21262.0;245720.0
"201112";"문경시";1453.0;67749.0
"201112";"밀양시";959.0;97286.0
"201112";"보령시";1568.0;95781.0
"201112";"부산광역시";113491.0;3346609.0
"201112";"사천시";1608.0;104709.0
"201112";"삼척시";1817.0;65812.0
"201112";"상주시";1801.0;96360.0
"201112";"서귀포시";1168.0;127974.0
"201112";"서산시";1738.0;152892.0
"201112";"서울특별시";433630.0;9512332.0
"201112";"성남시";31854.0;924284.0
"201112";"속초시";2614.0;79372.0
"201112";"수원시";34830.0;1040388.0
"201112";"순천시";7670.0;254214.0
"201112";"시흥시";6487.0;388402.0
"201112";"아산시";1108.0;269897.0
"201112";"안동시";8388.0;163300.0
"201112";"안산시";25993.0;690047.0
"201112";"안성시";2054.0;174065.0
"201112";"안양시";14480.0;588878.0
"201112";"양산시";10879.0;246583.0
"201112";"양주시";224.0;180668.0
"201112";"여수시";4338.0;265010.0
"201112";"영주시";741.0;106837.0
"201112";"영천시";1916.0;92739.0
"201112";"오산시";1228.0;179281.0
"201112";"용인시";4098.0;839237.0
"201112";"울산광역시";27645.0;1055783.0
"201112";"원주시";12608.0;305068.0
"201112";"의왕시";89.0;141614.0
"201112";"의정부시";10609.0;409974.0
"201112";"이천시";922.0;190167.0
"201112";"익산시";8933.0;290208.0
"201112";"인천광역시";81535.0;2595806.0
"201112";"전주시";41356.0;637613.0
"201112";"정읍시";2158.0;108003.0
"201112";"제주시";14921.0;393694.0
"201112";"제천시";1238.0;131977.0
"201112";"진주시";16357.0;330411.0
"201112";"창원시";41295.0;1028138.0
"201112";"천안시";18907.0;559514.0
"201112";"청주시";16701.0;787105.0
"201112";"춘천시";9999.0;270354.0
"201112";"충주시";4130.0;198332.0
"201112";"태백시";498.0;50807.0
"201112";"통영시";2334.0;126382.0
"201112";"파주시";1728.0;319439.0
"201112";"평택시";5464.0;375434.0
"201112";"포천시";1893.0;133349.0
"201112";"포항시";15444.0;499943.0
"201112";"하남시";706.0;135833.0
"201112";"화성시";1001.0;470027.0
"201201";"강릉시";39366.0;214003.0
"201201";"거제시";10142.0;222600.0
"201201";"경산시";6906.0;257604.0
"201201";"경주시";17326.0;249401.0
"201201";"계룡시";196.0;39788.0
"201201";"고양시";78622.0;885158.0
"201201";"공주시";2797.0;113865.0
"201201";"광명시";7100.0;322775.0
"201201";"광양시";2264.0;135324.0
"201201";"광주광역시";142681.0;1447291.0
"201201";"광주시";1330.0;221569.0
"201201";"구리시";17677.0;182075.0
"201201";"구미시";27215.0;393430.0
"201201";"군산시";7954.0;255605.0
"201201";"군포시";9772.0;270830.0
"201201";"김제시";5499.0;81735.0
"201201";"김천시";2730.0;125191.0
"201201";"김포시";11447.0;214050.0
"201201";"김해시";13408.0;478109.0
"201201";"나주시";4408.0;76966.0
"201201";"남양주시";13374.0;520270.0
"201201";"남원시";4528.0;77436.0
"201201";"논산시";6728.0;115614.0
"201201";"당진시";1995.0;133686.0
"201201";"대구광역시";277430.0;2395518.0
"201201";"대전광역시";104897.0;1469599.0
"201201";"동두천시";1624.0;89226.0
"201201";"동해시";3989.0;88006.0
"201201";"목포시";56586.0;245720.0
"201201";"문경시";3976.0;67749.0
"201201";"밀양시";2509.0;97286.0
"201201";"보령시";6486.0;95781.0
"201201";"부산광역시";357251.0;3346609.0
"201201";"사천시";3968.0;104709.0
"201201";"삼척시";3166.0;65812.0
"201201";"상주시";6109.0;96360.0
"201201";"서귀포시";3354.0;127974.0
"201201";"서산시";5806.0;152892.0
"201201";"서울특별시";1116937.0;9512332.0
"201201";"성남시";98644.0;924284.0
"201201";"속초시";8619.0;79372.0
"201201";"수원시";94322.0;1040388.0
"201201";"순천시";20492.0;254214.0
"201201";"시흥시";19057.0;388402.0
"201201";"아산시";2876.0;269897.0
"201201";"안동시";29067.0;163300.0
"201201";"안산시";68265.0;690047.0
"201201";"안성시";6566.0;174065.0
"201201";"안양시";47686.0;588878.0
"201201";"양산시";35380.0;246583.0
"201201";"양주시";935.0;180668.0
"201201";"여수시";13334.0;265010.0
"201201";"영주시";2397.0;106837.0
"201201";"영천시";4025.0;92739.0
"201201";"오산시";3580.0;179281.0
"201201";"용인시";12010.0;839237.0
"201201";"울산광역시";76607.0;1055783.0
"201201";"원주시";41304.0;305068.0
"201201";"의왕시";741.0;141614.0
"201201";"의정부시";33096.0;409974.0
"201201";"이천시";2614.0;190167.0
"201201";"익산시";26864.0;290208.0
"201201";"인천광역시";202121.0;2595806.0
"201201";"전주시";100283.0;637613.0
"201201";"정읍시";5676.0;108003.0
"201201";"제주시";44134.0;393694.0
"201201";"제천시";2648.0;131977.0
"201201";"진주시";54627.0;330411.0
"201201";"창원시";103472.0;1028138.0
"201201";"천안시";55843.0;559514.0
"201201";"청주시";57317.0;787105.0
"201201";"춘천시";27116.0;270354.0
"201201";"충주시";10455.0;198332.0
"201201";"태백시";1150.0;50807.0
"201201";"통영시";7581.0;126382.0
"201201";"파주시";4271.0;319439.0
"201201";"평택시";11783.0;375434.0
"201201";"포천시";5505.0;133349.0
"201201";"포항시";39494.0;499943.0
"201201";"하남시";1258.0;135833.0
"201201";"화성시";4393.0;470027.0
"201202";"강릉시";37171.0;214003.0
"201202";"거제시";8946.0;222600.0
"201202";"경산시";6148.0;257604.0
"201202";"경주시";15406.0;249401.0
"201202";"계룡시";112.0;39788.0
"201202";"고양시";75720.0;885158.0
"201202";"공주시";2410.0;113865.0
"201202";"과천시";42.0;65292.0
"201202";"광명시";5397.0;322775.0
"201202";"광양시";1744.0;135324.0
"201202";"광주광역시";139083.0;1447291.0
"201202";"광주시";1947.0;221569.0
"201202";"구리시";18773.0;182075.0
"201202";"구미시";25808.0;393430.0
"201202";"군산시";8647.0;255605.0
"201202";"군포시";9470.0;270830.0
"201202";"김제시";1903.0;81735.0
"201202";"김천시";3893.0;125191.0
"201202";"김포시";10349.0;214050.0
"201202";"김해시";11435.0;478109.0
"201202";"나주시";5253.0;76966.0
"201202";"남양주시";12935.0;520270.0
"201202";"남원시";4237.0;77436.0
"201202";"논산시";5181.0;115614.0
"201202";"당진시";2033.0;133686.0
"201202";"대구광역시";276007.0;2395518.0
"201202";"대전광역시";100950.0;1469599.0
"201202";"동두천시";1634.0;89226.0
"201202";"동해시";2768.0;88006.0
"201202";"목포시";53252.0;245720.0
"201202";"문경시";5755.0;67749.0
"201202";"밀양시";2678.0;97286.0
"201202";"보령시";5797.0;95781.0
"201202";"부산광역시";330730.0;3346609.0
"201202";"사천시";3765.0;104709.0
"201202";"삼척시";3616.0;65812.0
"201202";"상주시";4009.0;96360.0
"201202";"서귀포시";2944.0;127974.0
"201202";"서산시";4197.0;152892.0
"201202";"서울특별시";1073237.0;9512332.0
"201202";"성남시";93443.0;924284.0
"201202";"속초시";7243.0;79372.0
"201202";"수원시";99355.0;1040388.0
"201202";"순천시";17930.0;254214.0
"201202";"시흥시";16336.0;388402.0
"201202";"아산시";2704.0;269897.0
"201202";"안동시";24761.0;163300.0
"201202";"안산시";68612.0;690047.0
"201202";"안성시";6367.0;174065.0
"201202";"안양시";51624.0;588878.0
"201202";"양산시";37300.0;246583.0
"201202";"양주시";510.0;180668.0
"201202";"여수시";13510.0;265010.0
"201202";"영주시";1626.0;106837.0
"201202";"영천시";5073.0;92739.0
"201202";"오산시";3907.0;179281.0
"201202";"용인시";12573.0;839237.0
"201202";"울산광역시";78968.0;1055783.0
"201202";"원주시";38203.0;305068.0
"201202";"의왕시";390.0;141614.0
"201202";"의정부시";36186.0;409974.0
"201202";"이천시";2168.0;190167.0
"201202";"익산시";26361.0;290208.0
"201202";"인천광역시";196831.0;2595806.0
"201202";"전주시";98840.0;637613.0
"201202";"정읍시";5103.0;108003.0
"201202";"제주시";39235.0;393694.0
"201202";"제천시";1969.0;131977.0
"201202";"진주시";47277.0;330411.0
"201202";"창원시";99742.0;1028138.0
"201202";"천안시";54343.0;559514.0
"201202";"청주시";51050.0;787105.0
"201202";"춘천시";25650.0;270354.0
"201202";"충주시";11141.0;198332.0
"201202";"태백시";1807.0;50807.0
"201202";"통영시";8584.0;126382.0
"201202";"파주시";4163.0;319439.0
"201202";"평택시";14982.0;375434.0
"201202";"포천시";4710.0;133349.0
"201202";"포항시";40456.0;499943.0
"201202";"하남시";782.0;135833.0
"201202";"화성시";4804.0;470027.0
"201203";"강릉시";39143.0;214003.0
"201203";"거제시";8872.0;222600.0
"201203";"경산시";7466.0;257604.0
"201203";"경주시";19333.0;249401.0
"201203";"계룡시";112.0;39788.0
"201203";"고양시";73337.0;885158.0
"201203";"공주시";2937.0;113865.0
"201203";"광명시";5047.0;322775.0
"201203";"광양시";2179.0;135324.0
"201203";"광주광역시";139554.0;1447291.0
"201203";"광주시";2846.0;221569.0
"201203";"구리시";19284.0;182075.0
"201203";"구미시";28667.0;393430.0
"201203";"군산시";7715.0;255605.0
"201203";"군포시";9499.0;270830.0
"201203";"김제시";4417.0;81735.0
"201203";"김천시";4054.0;125191.0
"201203";"김포시";9229.0;214050.0
"201203";"김해시";12232.0;478109.0
"201203";"나주시";5779.0;76966.0
"201203";"남양주시";13365.0;520270.0
"201203";"남원시";3613.0;77436.0
"201203";"논산시";4763.0;115614.0
"201203";"당진시";3159.0;133686.0
"201203";"대구광역시";275003.0;2395518.0
"201203";"대전광역시";105329.0;1469599.0
"201203";"동두천시";1919.0;89226.0
"201203";"동해시";2296.0;88006.0
"201203";"목포시";59828.0;245720.0
"201203";"문경시";5627.0;67749.0
"201203";"밀양시";3220.0;97286.0
"201203";"보령시";6157.0;95781.0
"201203";"부산광역시";324979.0;3346609.0
"201203";"사천시";3866.0;104709.0
"201203";"삼척시";3639.0;65812.0
"201203";"상주시";4837.0;96360.0
"201203";"서귀포시";1880.0;127974.0
"201203";"서산시";5265.0;152892.0
"201203";"서울특별시";1066851.0;9512332.0
"201203";"성남시";98607.0;924284.0
"201203";"속초시";7363.0;79372.0
"201203";"수원시";92477.0;1040388.0
"201203";"순천시";23622.0;254214.0
"201203";"시흥시";18834.0;388402.0
"201203";"아산시";3547.0;269897.0
"201203";"안동시";27182.0;163300.0
"201203";"안산시";69758.0;690047.0
"201203";"안성시";5032.0;174065.0
"201203";"안양시";47874.0;588878.0
"201203";"양산시";34929.0;246583.0
"201203";"양주시";1424.0;180668.0
"201203";"여수시";14720.0;265010.0
"201203";"영주시";1770.0;106837.0
"201203";"영천시";5374.0;92739.0
"201203";"오산시";4084.0;179281.0
"201203";"용인시";12110.0;839237.0
"201203";"울산광역시";78642.0;1055783.0
"201203";"원주시";44094.0;305068.0
"201203";"의왕시";315.0;141614.0
"201203";"의정부시";32848.0;409974.0
"201203";"이천시";3508.0;190167.0
"201203";"익산시";26075.0;290208.0
"201203";"인천광역시";192997.0;2595806.0
"201203";"전주시";94951.0;637613.0
"201203";"정읍시";4457.0;108003.0
"201203";"제주시";42068.0;393694.0
"201203";"제천시";2795.0;131977.0
"201203";"진주시";47697.0;330411.0
"201203";"창원시";103031.0;1028138.0
"201203";"천안시";62265.0;559514.0
"201203";"청주시";50283.0;787105.0
"201203";"춘천시";27270.0;270354.0
"201203";"충주시";10270.0;198332.0
"201203";"태백시";1223.0;50807.0
"201203";"통영시";9465.0;126382.0
"201203";"파주시";4794.0;319439.0
"201203";"평택시";12857.0;375434.0
"201203";"포천시";3235.0;133349.0
"201203";"포항시";39572.0;499943.0
"201203";"하남시";1119.0;135833.0
"201203";"화성시";5167.0;470027.0
"201204";"강릉시";11633.0;214003.0
"201204";"거제시";3463.0;222600.0
"201204";"경산시";2350.0;257604.0
"201204";"경주시";5106.0;249401.0
"201204";"계룡시";28.0;39788.0
"201204";"고양시";27026.0;885158.0
"201204";"공주시";1334.0;113865.0
"201204";"과천시";37.0;65292.0
"201204";"광명시";1446.0;322775.0
"201204";"광양시";420.0;135324.0
"201204";"광주광역시";52845.0;1447291.0
"201204";"광주시";706.0;221569.0
"201204";"구리시";5372.0;182075.0
"201204";"구미시";8778.0;393430.0
"201204";"군산시";1928.0;255605.0
"201204";"군포시";2347.0;270830.0
"201204";"김제시";1605.0;81735.0
"201204";"김천시";835.0;125191.0
"201204";"김포시";3161.0;214050.0
"201204";"김해시";3838.0;478109.0
"201204";"나주시";2145.0;76966.0
"201204";"남양주시";3279.0;520270.0
"201204";"남원시";1759.0;77436.0
"201204";"논산시";2309.0;115614.0
"201204";"당진시";996.0;133686.0
"201204";"대구광역시";95606.0;2395518.0
"201204";"대전광역시";35736.0;1469599.0
"201204";"동두천시";750.0;89226.0
"201204";"동해시";746.0;88006.0
"201204";"목포시";20797.0;245720.0
"201204";"문경시";1954.0;67749.0
"201204";"밀양시";899.0;97286.0
"201204";"보령시";2039.0;95781.0
"201204";"부산광역시";105598.0;3346609.0
"201204";"사천시";1069.0;104709.0
"201204";"삼척시";1695.0;65812.0
"201204";"상주시";1568.0;96360.0
"201204";"서귀포시";953.0;127974.0
"201204";"서산시";1551.0;152892.0
"201204";"서울특별시";398224.0;9512332.0
"201204";"성남시";31846.0;924284.0
"201204";"속초시";2542.0;79372.0
"201204";"수원시";32389.0;1040388.0
"201204";"순천시";6115.0;254214.0
"201204";"시흥시";6190.0;388402.0
"201204";"아산시";1075.0;269897.0
"201204";"안동시";20536.0;163300.0
"201204";"안산시";24643.0;690047.0
"201204";"안성시";1470.0;174065.0
"201204";"안양시";15274.0;588878.0
"201204";"양산시";12268.0;246583.0
"201204";"양주시";320.0;180668.0
"201204";"여수시";4101.0;265010.0
"201204";"영주시";467.0;106837.0
"201204";"영천시";1378.0;92739.0
"201204";"오산시";1289.0;179281.0
"201204";"용인시";3985.0;839237.0
"201204";"울산광역시";26650.0;1055783.0
"201204";"원주시";13095.0;305068.0
"201204";"의왕시";176.0;141614.0
"201204";"의정부시";11902.0;409974.0
"201204";"이천시";798.0;190167.0
"201204";"익산시";7321.0;290208.0
"201204";"인천광역시";78616.0;2595806.0
"201204";"전주시";39726.0;637613.0
"201204";"정읍시";1877.0;108003.0
"201204";"제주시";13588.0;393694.0
"201204";"제천시";818.0;131977.0
"201204";"진주시";17144.0;330411.0
"201204";"창원시";39636.0;1028138.0
"201204";"천안시";17815.0;559514.0
"201204";"청주시";17132.0;787105.0
"201204";"춘천시";10943.0;270354.0
"201204";"충주시";4234.0;198332.0
"201204";"태백시";744.0;50807.0
"201204";"통영시";2522.0;126382.0
"201204";"파주시";2045.0;319439.0
"201204";"평택시";4499.0;375434.0
"201204";"포천시";1878.0;133349.0
"201204";"포항시";13272.0;499943.0
"201204";"하남시";351.0;135833.0
"201204";"화성시";1244.0;470027.0
"201205";"강릉시";11505.0;214003.0
"201205";"거제시";3420.0;222600.0
"201205";"경산시";2624.0;257604.0
"201205";"경주시";4961.0;249401.0
"201205";"계룡시";60.0;39788.0
"201205";"고양시";28826.0;885158.0
"201205";"공주시";1176.0;113865.0
"201205";"과천시";28.0;65292.0
"201205";"광명시";1281.0;322775.0
"201205";"광양시";541.0;135324.0
"201205";"광주광역시";51489.0;1447291.0
"201205";"광주시";597.0;221569.0
"201205";"구리시";5165.0;182075.0
"201205";"구미시";8573.0;393430.0
"201205";"군산시";2757.0;255605.0
"201205";"군포시";3487.0;270830.0
"201205";"김제시";1239.0;81735.0
"201205";"김천시";712.0;125191.0
"201205";"김포시";4192.0;214050.0
"201205";"김해시";4917.0;478109.0
"201205";"나주시";3429.0;76966.0
"201205";"남양주시";3070.0;520270.0
"201205";"남원시";1594.0;77436.0
"201205";"논산시";2591.0;115614.0
"201205";"당진시";833.0;133686.0
"201205";"대구광역시";100176.0;2395518.0
"201205";"대전광역시";39962.0;1469599.0
"201205";"동두천시";766.0;89226.0
"201205";"동해시";805.0;88006.0
"201205";"목포시";22331.0;245720.0
"201205";"문경시";1580.0;67749.0
"201205";"밀양시";893.0;97286.0
"201205";"보령시";2416.0;95781.0
"201205";"부산광역시";107313.0;3346609.0
"201205";"사천시";1512.0;104709.0
"201205";"삼척시";1959.0;65812.0
"201205";"상주시";1951.0;96360.0
"201205";"서귀포시";987.0;127974.0
"201205";"서산시";2255.0;152892.0
"201205";"서울특별시";405680.0;9512332.0
"201205";"성남시";32706.0;924284.0
"201205";"속초시";2353.0;79372.0
"201205";"수원시";36208.0;1040388.0
"201205";"순천시";7353.0;254214.0
"201205";"시흥시";6116.0;388402.0
"201205";"아산시";1650.0;269897.0
"201205";"안동시";10041.0;163300.0
"201205";"안산시";24570.0;690047.0
"201205";"안성시";1869.0;174065.0
"201205";"안양시";14682.0;588878.0
"201205";"양산시";12045.0;246583.0
"201205";"양주시";175.0;180668.0
"201205";"여수시";5151.0;265010.0
"201205";"영주시";504.0;106837.0
"201205";"영천시";1570.0;92739.0
"201205";"오산시";1241.0;179281.0
"201205";"용인시";5063.0;839237.0
"201205";"울산광역시";25688.0;1055783.0
"201205";"원주시";13366.0;305068.0
"201205";"의왕시";192.0;141614.0
"201205";"의정부시";10491.0;409974.0
"201205";"이천시";1334.0;190167.0
"201205";"익산시";8790.0;290208.0
"201205";"인천광역시";84402.0;2595806.0
"201205";"전주시";40176.0;637613.0
"201205";"정읍시";1945.0;108003.0
"201205";"제주시";14493.0;393694.0
"201205";"제천시";979.0;131977.0
"201205";"진주시";16533.0;330411.0
"201205";"창원시";42350.0;1028138.0
"201205";"천안시";20027.0;559514.0
"201205";"청주시";17228.0;787105.0
"201205";"춘천시";10792.0;270354.0
"201205";"충주시";3880.0;198332.0
"201205";"태백시";430.0;50807.0
"201205";"통영시";3224.0;126382.0
"201205";"파주시";1684.0;319439.0
"201205";"평택시";4522.0;375434.0
"201205";"포천시";1786.0;133349.0
"201205";"포항시";12207.0;499943.0
"201205";"하남시";517.0;135833.0
"201205";"화성시";995.0;470027.0
"201206";"강릉시";9864.0;214003.0
"201206";"거제시";3034.0;222600.0
"201206";"경산시";2900.0;257604.0
"201206";"경주시";4790.0;249401.0
"201206";"고양시";28590.0;885158.0
"201206";"공주시";1363.0;113865.0
"201206";"과천시";44.0;65292.0
"201206";"광명시";1594.0;322775.0
"201206";"광양시";464.0;135324.0
"201206";"광주광역시";55327.0;1447291.0
"201206";"광주시";779.0;221569.0
"201206";"구리시";5610.0;182075.0
"201206";"구미시";9610.0;393430.0
"201206";"군산시";3018.0;255605.0
"201206";"군포시";3028.0;270830.0
"201206";"김제시";804.0;81735.0
"201206";"김천시";1592.0;125191.0
"201206";"김포시";3610.0;214050.0
"201206";"김해시";3743.0;478109.0
"201206";"나주시";3178.0;76966.0
"201206";"남양주시";4134.0;520270.0
"201206";"남원시";1857.0;77436.0
"201206";"논산시";2805.0;115614.0
"201206";"당진시";938.0;133686.0
"201206";"대구광역시";96245.0;2395518.0
"201206";"대전광역시";38599.0;1469599.0
"201206";"동두천시";601.0;89226.0
"201206";"동해시";915.0;88006.0
"201206";"목포시";17340.0;245720.0
"201206";"문경시";1074.0;67749.0
"201206";"밀양시";716.0;97286.0
"201206";"보령시";2232.0;95781.0
"201206";"부산광역시";104981.0;3346609.0
"201206";"사천시";1965.0;104709.0
"201206";"삼척시";1435.0;65812.0
"201206";"상주시";1725.0;96360.0
"201206";"서귀포시";625.0;127974.0
"201206";"서산시";1332.0;152892.0
"201206";"서울특별시";402350.0;9512332.0
"201206";"성남시";34811.0;924284.0
"201206";"속초시";2537.0;79372.0
"201206";"수원시";35829.0;1040388.0
"201206";"순천시";7311.0;254214.0
"201206";"시흥시";6357.0;388402.0
"201206";"아산시";1932.0;269897.0
"201206";"안동시";8211.0;163300.0
"201206";"안산시";23549.0;690047.0
"201206";"안성시";1833.0;174065.0
"201206";"안양시";16355.0;588878.0
"201206";"양산시";11269.0;246583.0
"201206";"양주시";234.0;180668.0
"201206";"여수시";4798.0;265010.0
"201206";"영주시";384.0;106837.0
"201206";"영천시";1579.0;92739.0
"201206";"오산시";1765.0;179281.0
"201206";"용인시";4809.0;839237.0
"201206";"울산광역시";26334.0;1055783.0
"201206";"원주시";11480.0;305068.0
"201206";"의왕시";201.0;141614.0
"201206";"의정부시";11321.0;409974.0
"201206";"이천시";980.0;190167.0
"201206";"익산시";9163.0;290208.0
"201206";"인천광역시";83271.0;2595806.0
"201206";"전주시";38202.0;637613.0
"201206";"정읍시";2130.0;108003.0
"201206";"제주시";13493.0;393694.0
"201206";"제천시";1043.0;131977.0
"201206";"진주시";17230.0;330411.0
"201206";"창원시";43293.0;1028138.0
"201206";"천안시";17968.0;559514.0
"201206";"청주시";15979.0;787105.0
"201206";"춘천시";10023.0;270354.0
"201206";"충주시";4617.0;198332.0
"201206";"태백시";420.0;50807.0
"201206";"통영시";3196.0;126382.0
"201206";"파주시";2165.0;319439.0
"201206";"평택시";5153.0;375434.0
"201206";"포천시";1164.0;133349.0
"201206";"포항시";13172.0;499943.0
"201206";"하남시";540.0;135833.0
"201206";"화성시";670.0;470027.0
"201207";"강릉시";10811.0;214003.0
"201207";"거제시";3668.0;222600.0
"201207";"경산시";3219.0;257604.0
"201207";"경주시";5571.0;249401.0
"201207";"고양시";30721.0;885158.0
"201207";"공주시";1061.0;113865.0
"201207";"과천시";30.0;65292.0
"201207";"광명시";1719.0;322775.0
"201207";"광양시";592.0;135324.0
"201207";"광주광역시";54684.0;1447291.0
"201207";"광주시";776.0;221569.0
"201207";"구리시";5624.0;182075.0
"201207";"구미시";8959.0;393430.0
"201207";"군산시";3118.0;255605.0
"201207";"군포시";3595.0;270830.0
"201207";"김제시";781.0;81735.0
"201207";"김천시";1525.0;125191.0
"201207";"김포시";4006.0;214050.0
"201207";"김해시";4293.0;478109.0
"201207";"나주시";3326.0;76966.0
"201207";"남양주시";4119.0;520270.0
"201207";"남원시";1664.0;77436.0
"201207";"논산시";3383.0;115614.0
"201207";"당진시";828.0;133686.0
"201207";"대구광역시";104487.0;2395518.0
"201207";"대전광역시";41250.0;1469599.0
"201207";"동두천시";612.0;89226.0
"201207";"동해시";915.0;88006.0
"201207";"목포시";21274.0;245720.0
"201207";"문경시";2037.0;67749.0
"201207";"밀양시";734.0;97286.0
"201207";"보령시";2140.0;95781.0
"201207";"부산광역시";109320.0;3346609.0
"201207";"사천시";2258.0;104709.0
"201207";"삼척시";1864.0;65812.0
"201207";"상주시";1636.0;96360.0
"201207";"서귀포시";869.0;127974.0
"201207";"서산시";1959.0;152892.0
"201207";"서울특별시";422698.0;9512332.0
"201207";"성남시";34901.0;924284.0
"201207";"세종특별자치시";42.0;90935.0
"201207";"속초시";2334.0;79372.0
"201207";"수원시";38495.0;1040388.0
"201207";"순천시";8038.0;254214.0
"201207";"시흥시";5890.0;388402.0
"201207";"아산시";1551.0;269897.0
"201207";"안동시";10479.0;163300.0
"201207";"안산시";26152.0;690047.0
"201207";"안성시";2231.0;174065.0
"201207";"안양시";15065.0;588878.0
"201207";"양산시";13005.0;246583.0
"201207";"양주시";67.0;180668.0
"201207";"여수시";4835.0;265010.0
"201207";"영주시";711.0;106837.0
"201207";"영천시";1668.0;92739.0
"201207";"오산시";1811.0;179281.0
"201207";"용인시";5203.0;839237.0
"201207";"울산광역시";25781.0;1055783.0
"201207";"원주시";14065.0;305068.0
"201207";"의왕시";88.0;141614.0
"201207";"의정부시";11856.0;409974.0
"201207";"이천시";794.0;190167.0
"201207";"익산시";8664.0;290208.0
"201207";"인천광역시";85080.0;2595806.0
"201207";"전주시";42083.0;637613.0
"201207";"정읍시";2409.0;108003.0
"201207";"제주시";13963.0;393694.0
"201207";"제천시";724.0;131977.0
"201207";"진주시";19338.0;330411.0
"201207";"창원시";44619.0;1028138.0
"201207";"천안시";19398.0;559514.0
"201207";"청주시";16719.0;787105.0
"201207";"춘천시";10340.0;270354.0
"201207";"충주시";4538.0;198332.0
"201207";"태백시";540.0;50807.0
"201207";"통영시";3657.0;126382.0
"201207";"파주시";1521.0;319439.0
"201207";"평택시";4551.0;375434.0
"201207";"포천시";1556.0;133349.0
"201207";"포항시";14537.0;499943.0
"201207";"하남시";478.0;135833.0
"201207";"화성시";898.0;470027.0
"201208";"강릉시";12138.0;214003.0
"201208";"거제시";3162.0;222600.0
"201208";"경산시";2686.0;257604.0
"201208";"경주시";4989.0;249401.0
"201208";"계룡시";51.0;39788.0
"201208";"고양시";30323.0;885158.0
"201208";"공주시";1023.0;113865.0
"201208";"과천시";30.0;65292.0
"201208";"광명시";1719.0;322775.0
"201208";"광양시";519.0;135324.0
"201208";"광주광역시";57003.0;1447291.0
"201208";"광주시";851.0;221569.0
"201208";"구리시";6461.0;182075.0
"201208";"구미시";10075.0;393430.0
"201208";"군산시";2805.0;255605.0
"201208";"군포시";3545.0;270830.0
"201208";"김제시";944.0;81735.0
"201208";"김천시";1444.0;125191.0
"201208";"김포시";4070.0;214050.0
"201208";"김해시";4345.0;478109.0
"201208";"나주시";2656.0;76966.0
"201208";"남양주시";4575.0;520270.0
"201208";"남원시";1733.0;77436.0
"201208";"논산시";3360.0;115614.0
"201208";"당진시";603.0;133686.0
"201208";"대구광역시";106173.0;2395518.0
"201208";"대전광역시";39714.0;1469599.0
"201208";"동두천시";733.0;89226.0
"201208";"동해시";671.0;88006.0
"201208";"목포시";18670.0;245720.0
"201208";"문경시";2032.0;67749.0
"201208";"밀양시";1062.0;97286.0
"201208";"보령시";2549.0;95781.0
"201208";"부산광역시";109499.0;3346609.0
"201208";"사천시";2290.0;104709.0
"201208";"삼척시";1419.0;65812.0
"201208";"상주시";2039.0;96360.0
"201208";"서귀포시";1066.0;127974.0
"201208";"서산시";1376.0;152892.0
"201208";"서울특별시";441225.0;9512332.0
