"","diagYm","sidoName","usedMedicineQty","population"
"5488",201508,"서울특별시",765464,9444796
"5489",201508,"성남시",85325,913573
"5490",201508,"세종특별자치시",150,197651
"5491",201508,"속초시",2487,77297
"5492",201508,"수원시",70443,1136771
"5493",201508,"순천시",17273,259295
"5494",201508,"시흥시",17744,382434
"5495",201508,"아산시",5412,299816
"5496",201508,"안동시",17347,165255
"5497",201508,"안산시",38657,672508
"5498",201508,"안성시",2485,181145
"5499",201508,"안양시",32653,567871
"5500",201508,"양산시",32838,287074
"5501",201508,"양주시",302,193355
"5502",201508,"여수시",7660,265624
"5503",201508,"여주시",591,104731
"5504",201508,"영주시",3255,106987
"5505",201508,"영천시",4241,93029
"5506",201508,"오산시",3527,201818
"5507",201508,"용인시",15397,939585
"5508",201508,"울산광역시",64096,1120525
"5509",201508,"원주시",37202,322514
"5510",201508,"의왕시",438,151128
"5511",201508,"의정부시",36587,410623
"5512",201508,"이천시",2320,198763
"5513",201508,"익산시",26529,293080
"5514",201508,"인천광역시",135635,2783565
"5515",201508,"전주시",34329,643226
"5516",201508,"정읍시",4680,106624
"5517",201508,"제주시",31632,435371
"5518",201508,"제천시",4841,133086
"5519",201508,"진주시",38248,340155
"5520",201508,"창원시",86911,1023591
"5521",201508,"천안시",39838,599659
"5522",201508,"청주시",35085,808701
"5523",201508,"춘천시",19929,274015
"5524",201508,"충주시",8512,203527
"5525",201508,"태백시",3114,45537
"5526",201508,"통영시",8742,130603
"5527",201508,"파주시",2725,397022
"5528",201508,"평택시",11541,428996
"5529",201508,"포천시",2606,144507
"5530",201508,"포항시",37640,498581
"5531",201508,"하남시",344,150892
"5532",201508,"화성시",11995,561827
"5533",201509,"강릉시",10366,210388
"5534",201509,"거제시",2155,246073
"5535",201509,"경산시",2558,266734
"5536",201509,"경주시",6366,247967
"5537",201509,"고양시",25698,959815
"5538",201509,"공주시",1311,110060
"5539",201509,"광명시",1432,327510
"5540",201509,"광양시",579,140573
"5541",201509,"광주광역시",39138,1461127
"5542",201509,"광주시",511,292640
"5543",201509,"구리시",2532,175762
"5544",201509,"구미시",6695,408547
"5545",201509,"군산시",1902,265592
"5546",201509,"군포시",3856,273717
"5547",201509,"김제시",522,81222
"5548",201509,"김천시",821,133777
"5549",201509,"김포시",3873,328315
"5550",201509,"김해시",3637,505502
"5551",201509,"나주시",1571,89097
"5552",201509,"남양주시",3277,613799
"5553",201509,"남원시",1936,78495
"5554",201509,"논산시",2544,118445
"5555",201509,"당진시",5757,155769
"5556",201509,"대구광역시",71243,2402746
"5557",201509,"대전광역시",28376,1499520
"5558",201509,"동두천시",364,91760
"5559",201509,"동해시",1568,87927
"5560",201509,"목포시",14854,233244
"5561",201509,"문경시",1395,70273
"5562",201509,"밀양시",1591,99446
"5563",201509,"보령시",697,97706
"5564",201509,"부산광역시",70998,3359946
"5565",201509,"사천시",706,108280
"5566",201509,"삼척시",30,67780
"5567",201509,"상주시",1667,96636
"5568",201509,"서귀포시",770,147268
"5569",201509,"서산시",1919,162254
"5570",201509,"서울특별시",295301,9444796
"5571",201509,"성남시",28542,913573
"5572",201509,"세종특별자치시",93,197651
"5573",201509,"속초시",631,77297
"5574",201509,"수원시",29653,1136771
"5575",201509,"순천시",5295,259295
"5576",201509,"시흥시",5575,382434
"5577",201509,"아산시",1279,299816
"5578",201509,"안동시",7178,165255
"5579",201509,"안산시",13149,672508
"5580",201509,"안성시",1041,181145
"5581",201509,"안양시",10818,567871
"5582",201509,"양산시",12700,287074
"5583",201509,"양주시",74,193355
"5584",201509,"여수시",2165,265624
"5585",201509,"여주시",169,104731
"5586",201509,"영주시",1166,106987
"5587",201509,"영천시",1219,93029
"5588",201509,"오산시",943,201818
"5589",201509,"용인시",4761,939585
"5590",201509,"울산광역시",18656,1120525
"5591",201509,"원주시",12311,322514
"5592",201509,"의왕시",104,151128
"5593",201509,"의정부시",11707,410623
"5594",201509,"이천시",596,198763
"5595",201509,"익산시",8257,293080
"5596",201509,"인천광역시",51371,2783565
"5597",201509,"전주시",28427,643226
"5598",201509,"정읍시",2121,106624
"5599",201509,"제주시",10312,435371
"5600",201509,"제천시",2214,133086
"5601",201509,"진주시",14514,340155
"5602",201509,"창원시",38667,1023591
"5603",201509,"천안시",13085,599659
"5604",201509,"청주시",12387,808701
"5605",201509,"춘천시",7605,274015
"5606",201509,"충주시",2496,203527
"5607",201509,"태백시",651,45537
"5608",201509,"통영시",2104,130603
"5609",201509,"파주시",1164,397022
"5610",201509,"평택시",2928,428996
"5611",201509,"포천시",633,144507
"5612",201509,"포항시",12694,498581
"5613",201509,"하남시",94,150892
"5614",201509,"화성시",4531,561827
"5615",201510,"강릉시",31972,210388
"5616",201510,"거제시",5135,246073
"5617",201510,"경산시",8596,266734
"5618",201510,"경주시",20785,247967
"5619",201510,"고양시",63866,959815
"5620",201510,"공주시",3476,110060
"5621",201510,"광명시",7008,327510
"5622",201510,"광양시",963,140573
"5623",201510,"광주광역시",99986,1461127
"5624",201510,"광주시",1631,292640
"5625",201510,"구리시",10957,175762
"5626",201510,"구미시",26368,408547
"5627",201510,"군산시",6564,265592
"5628",201510,"군포시",11067,273717
"5629",201510,"김제시",1445,81222
"5630",201510,"김천시",3641,133777
"5631",201510,"김포시",10720,328315
"5632",201510,"김해시",12283,505502
"5633",201510,"나주시",4284,89097
"5634",201510,"남양주시",10756,613799
"5635",201510,"남원시",3501,78495
"5636",201510,"논산시",5303,118445
"5637",201510,"당진시",7089,155769
"5638",201510,"대구광역시",203110,2402746
"5639",201510,"대전광역시",87028,1499520
"5640",201510,"동두천시",1332,91760
"5641",201510,"동해시",4204,87927
"5642",201510,"목포시",35298,233244
"5643",201510,"문경시",3824,70273
"5644",201510,"밀양시",4909,99446
"5645",201510,"보령시",1836,97706
"5646",201510,"부산광역시",232244,3359946
"5647",201510,"사천시",2262,108280
"5648",201510,"삼척시",185,67780
"5649",201510,"상주시",4393,96636
"5650",201510,"서귀포시",1483,147268
"5651",201510,"서산시",6035,162254
"5652",201510,"서울특별시",831101,9444796
"5653",201510,"성남시",99237,913573
"5654",201510,"세종특별자치시",300,197651
"5655",201510,"속초시",2084,77297
"5656",201510,"수원시",79545,1136771
"5657",201510,"순천시",13107,259295
"5658",201510,"시흥시",19534,382434
"5659",201510,"아산시",4376,299816
"5660",201510,"안동시",16930,165255
"5661",201510,"안산시",39750,672508
"5662",201510,"안성시",3283,181145
"5663",201510,"안양시",33251,567871
"5664",201510,"양산시",29310,287074
"5665",201510,"양주시",259,193355
"5666",201510,"여수시",7604,265624
"5667",201510,"여주시",420,104731
"5668",201510,"영주시",4264,106987
"5669",201510,"영천시",4467,93029
"5670",201510,"오산시",3104,201818
"5671",201510,"용인시",14243,939585
"5672",201510,"울산광역시",67077,1120525
"5673",201510,"원주시",36930,322514
"5674",201510,"의왕시",90,151128
"5675",201510,"의정부시",32717,410623
"5676",201510,"이천시",1264,198763
"5677",201510,"익산시",23871,293080
"5678",201510,"인천광역시",146613,2783565
"5679",201510,"전주시",65947,643226
"5680",201510,"정읍시",5801,106624
"5681",201510,"제주시",34837,435371
"5682",201510,"제천시",3590,133086
"5683",201510,"진주시",39551,340155
"5684",201510,"창원시",87258,1023591
"5685",201510,"천안시",43899,599659
"5686",201510,"청주시",38351,808701
"5687",201510,"춘천시",21182,274015
"5688",201510,"충주시",7464,203527
"5689",201510,"태백시",2332,45537
"5690",201510,"통영시",7488,130603
"5691",201510,"파주시",3842,397022
"5692",201510,"평택시",10072,428996
"5693",201510,"포천시",3346,144507
"5694",201510,"포항시",44466,498581
"5695",201510,"하남시",726,150892
"5696",201510,"화성시",13497,561827
"5697",201511,"강릉시",27724,210388
"5698",201511,"거제시",4582,246073
"5699",201511,"경산시",6769,266734
"5700",201511,"경주시",19946,247967
"5701",201511,"고양시",51183,959815
"5702",201511,"공주시",3929,110060
"5703",201511,"광명시",4532,327510
"5704",201511,"광양시",1354,140573
"5705",201511,"광주광역시",85225,1461127
"5706",201511,"광주시",2301,292640
"5707",201511,"구리시",9204,175762
"5708",201511,"구미시",19699,408547
"5709",201511,"군산시",5804,265592
"5710",201511,"군포시",8259,273717
"5711",201511,"김제시",914,81222
"5712",201511,"김천시",3569,133777
"5713",201511,"김포시",12158,328315
"5714",201511,"김해시",8517,505502
"5715",201511,"나주시",4183,89097
"5716",201511,"남양주시",10183,613799
"5717",201511,"남원시",4272,78495
"5718",201511,"논산시",5631,118445
"5719",201511,"당진시",5138,155769
"5720",201511,"대구광역시",180603,2402746
"5721",201511,"대전광역시",82889,1499520
"5722",201511,"동두천시",549,91760
"5723",201511,"동해시",3512,87927
"5724",201511,"목포시",34173,233244
"5725",201511,"문경시",4761,70273
"5726",201511,"밀양시",3576,99446
"5727",201511,"보령시",2459,97706
"5728",201511,"부산광역시",221516,3359946
"5729",201511,"사천시",1961,108280
"5730",201511,"삼척시",31,67780
"5731",201511,"상주시",4048,96636
"5732",201511,"서귀포시",1704,147268
"5733",201511,"서산시",7230,162254
"5734",201511,"서울특별시",735018,9444796
"5735",201511,"성남시",84660,913573
"5736",201511,"세종특별자치시",210,197651
"5737",201511,"속초시",2540,77297
"5738",201511,"수원시",71555,1136771
"5739",201511,"순천시",12682,259295
"5740",201511,"시흥시",18235,382434
"5741",201511,"아산시",3632,299816
"5742",201511,"안동시",15860,165255
"5743",201511,"안산시",41190,672508
"5744",201511,"안성시",2715,181145
"5745",201511,"안양시",28371,567871
"5746",201511,"양산시",32088,287074
"5747",201511,"양주시",225,193355
"5748",201511,"여수시",5451,265624
"5749",201511,"여주시",354,104731
"5750",201511,"영주시",3702,106987
"5751",201511,"영천시",5177,93029
"5752",201511,"오산시",3126,201818
"5753",201511,"용인시",11652,939585
"5754",201511,"울산광역시",55099,1120525
"5755",201511,"원주시",33453,322514
"5756",201511,"의왕시",202,151128
"5757",201511,"의정부시",32149,410623
"5758",201511,"이천시",1897,198763
"5759",201511,"익산시",22453,293080
"5760",201511,"인천광역시",128127,2783565
"5761",201511,"전주시",61904,643226
"5762",201511,"정읍시",5884,106624
"5763",201511,"제주시",30008,435371
"5764",201511,"제천시",4120,133086
"5765",201511,"진주시",37763,340155
"5766",201511,"창원시",80476,1023591
"5767",201511,"천안시",40120,599659
"5768",201511,"청주시",36004,808701
"5769",201511,"춘천시",18045,274015
"5770",201511,"충주시",5904,203527
"5771",201511,"태백시",2628,45537
"5772",201511,"통영시",8526,130603
"5773",201511,"파주시",3837,397022
"5774",201511,"평택시",9701,428996
"5775",201511,"포천시",2221,144507
"5776",201511,"포항시",37220,498581
"5777",201511,"하남시",1461,150892
"5778",201511,"화성시",13120,561827
"5779",201512,"강릉시",28848,210388
"5780",201512,"거제시",5553,246073
"5781",201512,"경산시",6041,266734
"5782",201512,"경주시",20809,247967
"5783",201512,"고양시",49183,959815
"5784",201512,"공주시",4286,110060
"5785",201512,"광명시",6899,327510
"5786",201512,"광양시",704,140573
"5787",201512,"광주광역시",92938,1461127
"5788",201512,"광주시",2236,292640
"5789",201512,"구리시",8739,175762
"5790",201512,"구미시",22671,408547
"5791",201512,"군산시",6530,265592
"5792",201512,"군포시",9451,273717
"5793",201512,"김제시",1210,81222
"5794",201512,"김천시",4513,133777
"5795",201512,"김포시",12125,328315
"5796",201512,"김해시",10130,505502
"5797",201512,"나주시",3108,89097
"5798",201512,"남양주시",9885,613799
"5799",201512,"남원시",3422,78495
"5800",201512,"논산시",4614,118445
"5801",201512,"당진시",2141,155769
"5802",201512,"대구광역시",194169,2402746
"5803",201512,"대전광역시",90338,1499520
"5804",201512,"동두천시",745,91760
"5805",201512,"동해시",3214,87927
"5806",201512,"목포시",38172,233244
"5807",201512,"문경시",3335,70273
"5808",201512,"밀양시",5125,99446
"5809",201512,"보령시",2690,97706
"5810",201512,"부산광역시",229510,3359946
"5811",201512,"사천시",2844,108280
"5812",201512,"삼척시",451,67780
"5813",201512,"상주시",3689,96636
"5814",201512,"서귀포시",2057,147268
"5815",201512,"서산시",4495,162254
"5816",201512,"서울특별시",695333,9444796
"5817",201512,"성남시",90738,913573
"5818",201512,"세종특별자치시",210,197651
"5819",201512,"속초시",1400,77297
"5820",201512,"수원시",77219,1136771
"5821",201512,"순천시",12410,259295
"5822",201512,"시흥시",16288,382434
"5823",201512,"아산시",3706,299816
"5824",201512,"안동시",16105,165255
"5825",201512,"안산시",40820,672508
"5826",201512,"안성시",3757,181145
"5827",201512,"안양시",31372,567871
"5828",201512,"양산시",103700,287074
"5829",201512,"양주시",278,193355
"5830",201512,"여수시",5890,265624
"5831",201512,"여주시",498,104731
"5832",201512,"영주시",3313,106987
"5833",201512,"영천시",4000,93029
"5834",201512,"오산시",2620,201818
"5835",201512,"용인시",12366,939585
"5836",201512,"울산광역시",66698,1120525
"5837",201512,"원주시",36977,322514
"5838",201512,"의왕시",120,151128
"5839",201512,"의정부시",36232,410623
"5840",201512,"이천시",1953,198763
"5841",201512,"익산시",25522,293080
"5842",201512,"인천광역시",144629,2783565
"5843",201512,"전주시",67746,643226
"5844",201512,"정읍시",5622,106624
"5845",201512,"제주시",31883,435371
"5846",201512,"제천시",3542,133086
"5847",201512,"진주시",38463,340155
"5848",201512,"창원시",94777,1023591
"5849",201512,"천안시",41335,599659
"5850",201512,"청주시",42749,808701
"5851",201512,"춘천시",19819,274015
"5852",201512,"충주시",6895,203527
"5853",201512,"태백시",1652,45537
"5854",201512,"통영시",6281,130603
"5855",201512,"파주시",3897,397022
"5856",201512,"평택시",12422,428996
"5857",201512,"포천시",2246,144507
"5858",201512,"포항시",40705,498581
"5859",201512,"하남시",1518,150892
"5860",201512,"화성시",15271,561827
"5861",201601,"강릉시",32317,210388
"5862",201601,"거제시",4676,246073
"5863",201601,"경산시",5627,266734
"5864",201601,"경주시",20279,247967
"5865",201601,"고양시",51678,959815
"5866",201601,"공주시",3012,110060
"5867",201601,"광명시",7728,327510
"5868",201601,"광양시",479,140573
"5869",201601,"광주광역시",87398,1461127
"5870",201601,"광주시",2083,292640
"5871",201601,"구리시",9074,175762
"5872",201601,"구미시",19472,408547
"5873",201601,"군산시",6796,265592
"5874",201601,"군포시",10476,273717
"5875",201601,"김제시",1197,81222
"5876",201601,"김천시",3500,133777
"5877",201601,"김포시",11228,328315
"5878",201601,"김해시",10813,505502
"5879",201601,"나주시",2648,89097
"5880",201601,"남양주시",12360,613799
"5881",201601,"남원시",2982,78495
"5882",201601,"논산시",6342,118445
"5883",201601,"당진시",1907,155769
"5884",201601,"대구광역시",181205,2402746
"5885",201601,"대전광역시",87130,1499520
"5886",201601,"동두천시",1162,91760
"5887",201601,"동해시",4405,87927
"5888",201601,"목포시",31916,233244
"5889",201601,"문경시",3642,70273
"5890",201601,"밀양시",5127,99446
"5891",201601,"보령시",2622,97706
"5892",201601,"부산광역시",224100,3359946
"5893",201601,"사천시",3238,108280
"5894",201601,"삼척시",555,67780
"5895",201601,"상주시",2141,96636
"5896",201601,"서귀포시",1585,147268
"5897",201601,"서산시",6266,162254
"5898",201601,"서울특별시",636971,9444796
"5899",201601,"성남시",89994,913573
"5900",201601,"세종특별자치시",150,197651
"5901",201601,"속초시",1928,77297
"5902",201601,"수원시",68122,1136771
"5903",201601,"순천시",12515,259295
"5904",201601,"시흥시",16044,382434
"5905",201601,"아산시",3472,299816
"5906",201601,"안동시",19144,165255
"5907",201601,"안산시",46841,672508
"5908",201601,"안성시",3404,181145
"5909",201601,"안양시",31084,567871
"5910",201601,"양산시",30974,287074
"5911",201601,"양주시",399,193355
"5912",201601,"여수시",6804,265624
"5913",201601,"여주시",864,104731
"5914",201601,"영주시",2194,106987
"5915",201601,"영천시",4541,93029
"5916",201601,"오산시",4342,201818
"5917",201601,"용인시",12695,939585
"5918",201601,"울산광역시",32616,1120525
"5919",201601,"원주시",33441,322514
"5920",201601,"의왕시",300,151128
"5921",201601,"의정부시",33563,410623
"5922",201601,"이천시",1782,198763
"5923",201601,"익산시",22348,293080
"5924",201601,"인천광역시",115283,2783565
"5925",201601,"전주시",56634,643226
"5926",201601,"정읍시",5205,106624
"5927",201601,"제주시",27801,435371
"5928",201601,"제천시",3051,133086
"5929",201601,"진주시",30314,340155
"5930",201601,"창원시",85063,1023591
"5931",201601,"천안시",46780,599659
"5932",201601,"청주시",35729,808701
"5933",201601,"춘천시",18174,274015
"5934",201601,"충주시",6673,203527
"5935",201601,"태백시",1276,45537
"5936",201601,"통영시",6103,130603
"5937",201601,"파주시",2457,397022
"5938",201601,"평택시",9077,428996
"5939",201601,"포천시",2219,144507
"5940",201601,"포항시",37329,498581
"5941",201601,"하남시",1133,150892
"5942",201601,"화성시",13354,561827
"5943",201602,"강릉시",27629,210388
"5944",201602,"거제시",5258,246073
"5945",201602,"경산시",4419,266734
"5946",201602,"경주시",17187,247967
"5947",201602,"계룡시",2,37837
"5948",201602,"고양시",44457,959815
"5949",201602,"공주시",3097,110060
"5950",201602,"광명시",4680,327510
"5951",201602,"광양시",1388,140573
"5952",201602,"광주광역시",82014,1461127
"5953",201602,"광주시",1590,292640
"5954",201602,"구리시",7984,175762
"5955",201602,"구미시",19488,408547
"5956",201602,"군산시",6147,265592
"5957",201602,"군포시",7627,273717
"5958",201602,"김제시",751,81222
"5959",201602,"김천시",3896,133777
"5960",201602,"김포시",9567,328315
"5961",201602,"김해시",7842,505502
"5962",201602,"나주시",2095,89097
"5963",201602,"남양주시",8584,613799
"5964",201602,"남원시",2918,78495
"5965",201602,"논산시",4619,118445
"5966",201602,"당진시",1422,155769
"5967",201602,"대구광역시",172647,2402746
"5968",201602,"대전광역시",79031,1499520
"5969",201602,"동두천시",522,91760
"5970",201602,"동해시",1744,87927
"5971",201602,"목포시",30656,233244
"5972",201602,"문경시",4780,70273
"5973",201602,"밀양시",3623,99446
"5974",201602,"보령시",2408,97706
"5975",201602,"부산광역시",208304,3359946
"5976",201602,"사천시",2798,108280
"5977",201602,"삼척시",885,67780
"5978",201602,"상주시",4065,96636
"5979",201602,"서귀포시",1592,147268
"5980",201602,"서산시",5289,162254
"5981",201602,"서울특별시",626806,9444796
"5982",201602,"성남시",77465,913573
"5983",201602,"세종특별자치시",220,197651
"5984",201602,"속초시",1160,77297
"5985",201602,"수원시",68868,1136771
"5986",201602,"순천시",11839,259295
"5987",201602,"시흥시",14080,382434
"5988",201602,"아산시",3212,299816
"5989",201602,"안동시",15696,165255
"5990",201602,"안산시",40547,672508
"5991",201602,"안성시",3121,181145
"5992",201602,"안양시",27266,567871
"5993",201602,"양산시",34524,287074
"5994",201602,"양주시",225,193355
"5995",201602,"여수시",5051,265624
"5996",201602,"여주시",1293,104731
"5997",201602,"영주시",1482,106987
"5998",201602,"영천시",4246,93029
"5999",201602,"오산시",2415,201818
"6000",201602,"용인시",11625,939585
"6001",201602,"울산광역시",56051,1120525
"6002",201602,"원주시",32082,322514
"6003",201602,"의왕시",132,151128
"6004",201602,"의정부시",38168,410623
"6005",201602,"이천시",1920,198763
"6006",201602,"익산시",25522,293080
"6007",201602,"인천광역시",127675,2783565
"6008",201602,"전주시",26640,643226
"6009",201602,"정읍시",4370,106624
"6010",201602,"제주시",26235,435371
"6011",201602,"제천시",3419,133086
"6012",201602,"진주시",33799,340155
"6013",201602,"창원시",84798,1023591
"6014",201602,"천안시",42523,599659
"6015",201602,"청주시",40915,808701
"6016",201602,"춘천시",17832,274015
"6017",201602,"충주시",5801,203527
"6018",201602,"태백시",1198,45537
"6019",201602,"통영시",6127,130603
"6020",201602,"파주시",2178,397022
"6021",201602,"평택시",10578,428996
"6022",201602,"포천시",1965,144507
"6023",201602,"포항시",38199,498581
"6024",201602,"하남시",646,150892
"6025",201602,"화성시",13011,561827
"6026",201603,"강릉시",30953,210388
"6027",201603,"거제시",4838,246073
"6028",201603,"경산시",6236,266734
"6029",201603,"경주시",17740,247967
"6030",201603,"고양시",52753,959815
"6031",201603,"공주시",2880,110060
"6032",201603,"광명시",5399,327510
"6033",201603,"광양시",907,140573
"6034",201603,"광주광역시",80561,1461127
"6035",201603,"광주시",1353,292640
"6036",201603,"구리시",8860,175762
"6037",201603,"구미시",17373,408547
"6038",201603,"군산시",6189,265592
"6039",201603,"군포시",9907,273717
"6040",201603,"김제시",1376,81222
"6041",201603,"김천시",4572,133777
"6042",201603,"김포시",9324,328315
"6043",201603,"김해시",9880,505502
"6044",201603,"나주시",1811,89097
"6045",201603,"남양주시",10764,613799
"6046",201603,"남원시",2986,78495
"6047",201603,"논산시",6200,118445
"6048",201603,"당진시",1684,155769
"6049",201603,"대구광역시",181369,2402746
"6050",201603,"대전광역시",78123,1499520
"6051",201603,"동두천시",765,91760
"6052",201603,"동해시",1867,87927
"6053",201603,"목포시",32028,233244
"6054",201603,"문경시",4941,70273
"6055",201603,"밀양시",3791,99446
"6056",201603,"보령시",3199,97706
"6057",201603,"부산광역시",228519,3359946
"6058",201603,"사천시",3316,108280
"6059",201603,"삼척시",810,67780
"6060",201603,"상주시",3852,96636
"6061",201603,"서귀포시",1557,147268
"6062",201603,"서산시",4478,162254
"6063",201603,"서울특별시",674743,9444796
"6064",201603,"성남시",93812,913573
"6065",201603,"세종특별자치시",262,197651
"6066",201603,"속초시",642,77297
"6067",201603,"수원시",67032,1136771
"6068",201603,"순천시",10776,259295
"6069",201603,"시흥시",15675,382434
"6070",201603,"아산시",3220,299816
"6071",201603,"안동시",19478,165255
"6072",201603,"안산시",46591,672508
"6073",201603,"안성시",4578,181145
"6074",201603,"안양시",25708,567871
"6075",201603,"양산시",33025,287074
"6076",201603,"양주시",175,193355
"6077",201603,"여수시",6729,265624
"6078",201603,"여주시",1183,104731
"6079",201603,"영주시",1752,106987
"6080",201603,"영천시",5411,93029
"6081",201603,"오산시",3181,201818
"6082",201603,"용인시",11945,939585
"6083",201603,"울산광역시",55588,1120525
"6084",201603,"원주시",38619,322514
"6085",201603,"의왕시",377,151128
"6086",201603,"의정부시",35728,410623
"6087",201603,"이천시",3479,198763
"6088",201603,"익산시",26809,293080
"6089",201603,"인천광역시",138419,2783565
"6090",201603,"전주시",69228,643226
"6091",201603,"정읍시",5113,106624
"6092",201603,"제주시",22573,435371
"6093",201603,"제천시",2645,133086
"6094",201603,"진주시",33186,340155
"6095",201603,"창원시",89603,1023591
"6096",201603,"천안시",38772,599659
"6097",201603,"청주시",41657,808701
"6098",201603,"춘천시",19313,274015
"6099",201603,"충주시",5915,203527
"6100",201603,"태백시",1077,45537
"6101",201603,"통영시",5625,130603
"6102",201603,"파주시",2666,397022
"6103",201603,"평택시",8562,428996
"6104",201603,"포천시",1059,144507
"6105",201603,"포항시",37833,498581
"6106",201603,"하남시",338,150892
"6107",201603,"화성시",15455,561827
"6108",201604,"강릉시",33134,210388
"6109",201604,"거제시",4139,246073
"6110",201604,"경산시",4938,266734
"6111",201604,"경주시",18425,247967
"6112",201604,"고양시",55079,959815
"6113",201604,"공주시",4067,110060
"6114",201604,"광명시",4410,327510
"6115",201604,"광양시",1515,140573
"6116",201604,"광주광역시",75250,1461127
"6117",201604,"광주시",1380,292640
"6118",201604,"구리시",7663,175762
"6119",201604,"구미시",15953,408547
"6120",201604,"군산시",4845,265592
"6121",201604,"군포시",7924,273717
"6122",201604,"김제시",786,81222
"6123",201604,"김천시",4209,133777
"6124",201604,"김포시",10754,328315
"6125",201604,"김해시",7932,505502
"6126",201604,"나주시",2441,89097
"6127",201604,"남양주시",13085,613799
"6128",201604,"남원시",2418,78495
"6129",201604,"논산시",5266,118445
"6130",201604,"당진시",1863,155769
"6131",201604,"대구광역시",183921,2402746
"6132",201604,"대전광역시",75956,1499520
"6133",201604,"동두천시",954,91760
"6134",201604,"동해시",2046,87927
"6135",201604,"목포시",33702,233244
"6136",201604,"문경시",4385,70273
"6137",201604,"밀양시",4488,99446
"6138",201604,"보령시",2166,97706
"6139",201604,"부산광역시",219062,3359946
"6140",201604,"사천시",3299,108280
"6141",201604,"삼척시",865,67780
"6142",201604,"상주시",3153,96636
"6143",201604,"서귀포시",1898,147268
"6144",201604,"서산시",4595,162254
"6145",201604,"서울특별시",652292,9444796
"6146",201604,"성남시",83539,913573
"6147",201604,"세종특별자치시",500,197651
"6148",201604,"속초시",1383,77297
"6149",201604,"수원시",66352,1136771
"6150",201604,"순천시",10201,259295
"6151",201604,"시흥시",16328,382434
"6152",201604,"아산시",3053,299816
"6153",201604,"안동시",22096,165255
"6154",201604,"안산시",41764,672508
"6155",201604,"안성시",2944,181145
"6156",201604,"안양시",31650,567871
"6157",201604,"양산시",31957,287074
"6158",201604,"양주시",150,193355
"6159",201604,"여수시",4545,265624
"6160",201604,"여주시",1585,104731
"6161",201604,"영주시",1455,106987
"6162",201604,"영천시",4540,93029
"6163",201604,"오산시",2475,201818
"6164",201604,"용인시",12059,939585
"6165",201604,"울산광역시",61990,1120525
"6166",201604,"원주시",27692,322514
"6167",201604,"의왕시",664,151128
"6168",201604,"의정부시",33186,410623
"6169",201604,"이천시",2628,198763
"6170",201604,"익산시",26806,293080
"6171",201604,"인천광역시",143811,2783565
"6172",201604,"전주시",58985,643226
"6173",201604,"정읍시",5016,106624
"6174",201604,"제주시",26315,435371
"6175",201604,"제천시",3428,133086
"6176",201604,"진주시",35730,340155
"6177",201604,"창원시",74614,1023591
"6178",201604,"천안시",43881,599659
"6179",201604,"청주시",43475,808701
"6180",201604,"춘천시",19453,274015
"6181",201604,"충주시",6562,203527
"6182",201604,"태백시",959,45537
"6183",201604,"통영시",5330,130603
"6184",201604,"파주시",2986,397022
"6185",201604,"평택시",10403,428996
"6186",201604,"포천시",2154,144507
"6187",201604,"포항시",33379,498581
"6188",201604,"하남시",96,150892
"6189",201604,"화성시",14483,561827
"6190",201605,"강릉시",30777,210388
"6191",201605,"거제시",6434,246073
"6192",201605,"경산시",3565,266734
"6193",201605,"경주시",18255,247967
"6194",201605,"고양시",59250,959815
"6195",201605,"공주시",4038,110060
"6196",201605,"광명시",4658,327510
"6197",201605,"광양시",1556,140573
"6198",201605,"광주광역시",74502,1461127
"6199",201605,"광주시",887,292640
"6200",201605,"구리시",8270,175762
"6201",201605,"구미시",14140,408547
"6202",201605,"군산시",6142,265592
"6203",201605,"군포시",10074,273717
"6204",201605,"김제시",886,81222
"6205",201605,"김천시",4097,133777
"6206",201605,"김포시",10930,328315
"6207",201605,"김해시",10586,505502
"6208",201605,"나주시",1914,89097
"6209",201605,"남양주시",14388,613799
"6210",201605,"남원시",3195,78495
"6211",201605,"논산시",5241,118445
"6212",201605,"당진시",1845,155769
"6213",201605,"대구광역시",190998,2402746
"6214",201605,"대전광역시",73131,1499520
"6215",201605,"동두천시",915,91760
"6216",201605,"동해시",921,87927
"6217",201605,"목포시",34827,233244
"6218",201605,"문경시",4125,70273
"6219",201605,"밀양시",4531,99446
"6220",201605,"보령시",3005,97706
"6221",201605,"부산광역시",232441,3359946
"6222",201605,"사천시",3215,108280
"6223",201605,"삼척시",495,67780
"6224",201605,"상주시",3371,96636
"6225",201605,"서귀포시",1428,147268
"6226",201605,"서산시",5589,162254
"6227",201605,"서울특별시",671012,9444796
"6228",201605,"성남시",81668,913573
"6229",201605,"세종특별자치시",120,197651
"6230",201605,"속초시",2021,77297
"6231",201605,"수원시",72728,1136771
"6232",201605,"순천시",13777,259295
"6233",201605,"시흥시",12896,382434
"6234",201605,"아산시",3357,299816
"6235",201605,"안동시",17624,165255
"6236",201605,"안산시",42087,672508
"6237",201605,"안성시",4490,181145
"6238",201605,"안양시",29387,567871
"6239",201605,"양산시",32500,287074
"6240",201605,"양주시",150,193355
"6241",201605,"여수시",4826,265624
"6242",201605,"여주시",895,104731
"6243",201605,"영주시",1771,106987
"6244",201605,"영천시",5395,93029
"6245",201605,"오산시",3643,201818
"6246",201605,"용인시",14083,939585
"6247",201605,"울산광역시",57814,1120525
